@RELATION 'Spam Base, without duplicates, with normalization, 40 pct of outliers'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'att10' real
@ATTRIBUTE 'att11' real
@ATTRIBUTE 'att12' real
@ATTRIBUTE 'att13' real
@ATTRIBUTE 'att14' real
@ATTRIBUTE 'att15' real
@ATTRIBUTE 'att16' real
@ATTRIBUTE 'att17' real
@ATTRIBUTE 'att18' real
@ATTRIBUTE 'att19' real
@ATTRIBUTE 'att20' real
@ATTRIBUTE 'att21' real
@ATTRIBUTE 'att22' real
@ATTRIBUTE 'att23' real
@ATTRIBUTE 'att24' real
@ATTRIBUTE 'att25' real
@ATTRIBUTE 'att26' real
@ATTRIBUTE 'att27' real
@ATTRIBUTE 'att28' real
@ATTRIBUTE 'att29' real
@ATTRIBUTE 'att30' real
@ATTRIBUTE 'att31' real
@ATTRIBUTE 'att32' real
@ATTRIBUTE 'att33' real
@ATTRIBUTE 'att34' real
@ATTRIBUTE 'att35' real
@ATTRIBUTE 'att36' real
@ATTRIBUTE 'att37' real
@ATTRIBUTE 'att38' real
@ATTRIBUTE 'att39' real
@ATTRIBUTE 'att40' real
@ATTRIBUTE 'att41' real
@ATTRIBUTE 'att42' real
@ATTRIBUTE 'att43' real
@ATTRIBUTE 'att44' real
@ATTRIBUTE 'att45' real
@ATTRIBUTE 'att46' real
@ATTRIBUTE 'att47' real
@ATTRIBUTE 'att48' real
@ATTRIBUTE 'att49' real
@ATTRIBUTE 'att50' real
@ATTRIBUTE 'att51' real
@ATTRIBUTE 'att52' real
@ATTRIBUTE 'att53' real
@ATTRIBUTE 'att54' real
@ATTRIBUTE 'att55' real
@ATTRIBUTE 'att56' real
@ATTRIBUTE 'att57' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
0.0,0.0,0.0,0.0,0.0,0.0,0.132049518569464,0.0,0.0,0.105610561056106,0.367816091954023,0.0,0.0,0.0,0.0,0.0,0.0,0.105610561056106,0.2048,0.0,0.0864086408640864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201680672268908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014225013855533,0.0,0.0,2.83250113481616E-4,5.00600720865038E-4,0.00126262626262626,11.0,'yes'
0.0,0.0,0.0490196078431373,0.0,0.038,0.0425170068027211,0.0343878954607978,0.0,0.0,0.0,0.0459770114942529,0.0124095139607032,0.0216216216216216,0.0,0.0,0.0,0.0,0.0,0.0618666666666667,0.0,0.0693069306930693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00501710376282782,0.00451189499589828,0.0,0.0204138185848882,0.0,0.0,2.20608261461643E-4,0.00100120144173008,0.0115530303030303,12.0,'yes'
0.0,0.0483193277310924,0.0666666666666667,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0713547052740434,0.0,0.0,0.0,0.017,0.0,0.152915291529153,0.111466666666667,0.0,0.0936093609360936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00574241181296144,0.0,0.0242009975983743,0.0,0.0,0.00247662278710849,0.00600720865038046,0.0164141414141414,13.0,'yes'
0.0,0.0,0.0,0.0,0.09,0.0,0.123796423658872,0.0,0.0,0.0495049504950495,0.344827586206897,0.0,0.162162162162162,0.0,0.0,0.0,0.0,0.0,0.145066666666667,0.0,0.081008100810081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.83204720835225E-4,6.00720865038046E-4,0.00151515151515152,14.0,'yes'
0.0,0.0,0.27843137254902,0.0,0.071,0.0595238095238095,0.0,0.0315031503150315,0.0,0.039053905390539,0.0,0.0361944157187177,0.0,0.0,0.0,0.2675,0.0,0.0,0.1712,0.0,0.256525652565257,0.0,0.0642201834862385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104593929450369,0.0,0.0109920561610937,0.0,0.0,8.81525192918747E-4,0.00230276331597917,0.0128787878787879,15.0,'yes'
0.0,0.0294117647058824,0.0823529411764706,0.0,0.127,0.0,0.0577716643741403,0.0,0.0,0.0698569856985699,0.0,0.0,0.0,0.0,0.0,0.0635,0.0,0.0,0.0906666666666667,0.0231023102310231,0.114311431143114,0.0,0.0,0.0336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184325108853411,0.0,0.0,0.0882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00646021328958162,0.0,0.0176119219163742,0.0104947526236882,0.0,0.0042296867907399,0.00540648778534241,0.0156565656565657,16.0,'yes'
0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100266666666667,0.0,0.254725472547255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131781513640002,0.0,0.0,0.00331547889241943,0.00300360432519023,0.00669191919191919,17.0,'yes'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18991899189919,0.0,0.128440366972477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0608103947287395,0.0616358487422955,0.0,0.0312855197458012,0.00941129355226272,0.029040404040404,18.0,'yes'
0.0,0.0,0.107843137254902,0.0,0.111,0.0,0.0247592847317744,0.0,0.0,0.0,0.0,0.0,0.165765765765766,0.0,0.0408163265306122,0.0,0.0518207282913165,0.0407040704070407,0.168,0.0,0.0828082808280828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186628383921247,0.0,0.0140094833425704,0.0,0.0,2.90512936904222E-4,3.00360432519023E-4,0.00435606060606061,19.0,'yes'
0.0,0.0441176470588235,0.0,0.0,0.159,0.0527210884353742,0.0,0.0,0.05893536121673,0.0,0.0,0.0651499482936918,0.0,0.0,0.287981859410431,0.0315,0.0434173669467787,0.34983498349835,0.1184,0.0,0.171917191719172,0.0,0.0568807339449541,0.0504,0.0,0.0,0.0,0.0341034103410341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334033613445378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0281993437243642,0.0,0.00169345403042059,0.0826253539896718,0.0,0.00227780299591466,0.00901081297557068,0.0116792929292929,20.0,'yes'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0747538966365874,0.0,0.0224459634213929,0.0,0.0,0.00257194734453019,8.00961153384061E-4,0.00138888888888889,21.0,'yes'
0.0110132158590308,0.00490196078431373,0.0196078431372549,0.0,0.076,0.00850340136054422,0.0206327372764787,0.0018001800180018,0.104562737642586,0.0,0.0383141762452107,0.0486039296794209,0.0036036036036036,0.0,0.0,0.0,0.00280112044817927,0.0143014301430143,0.111466666666667,0.0055005500550055,0.141314131413141,0.0,0.0091743119266055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00260078023407022,0.0145137880986938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00957810718358039,0.0103568498769483,0.0039206076941926,0.0076975183200936,0.00766283524904215,0.00297544001210348,0.00142442124375851,0.00650780937124549,0.142550505050505,22.0,'yes'
0.0,0.0,0.0,0.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921322690992018,0.0414273995077933,0.0,0.0249091692838229,0.0,0.0,0.0035015887426237,0.00110132158590308,0.00208333333333333,23.0,'yes'
0.0,0.0,0.0,0.0,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0599793174767322,0.0,0.0,0.0,0.058,0.0,0.127612761276128,0.0618666666666667,0.0,0.157515751575158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136382280557834,0.0,0.0205369788780097,0.0,0.0,1.18928733545166E-4,4.0048057669203E-4,0.00429292929292929,24.0,'yes'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0672268907563025,0.0,0.0,0.0,0.0,0.0200984413453651,0.0,0.0120697087259068,0.0326503414959187,0.0,0.00405447117566954,0.00210252302763316,0.00511363636363636,25.0,'yes'
0.0110132158590308,0.00490196078431373,0.0196078431372549,0.0,0.076,0.00850340136054422,0.0206327372764787,0.0018001800180018,0.104562737642586,0.0,0.0383141762452107,0.0486039296794209,0.0036036036036036,0.0,0.0,0.0,0.00280112044817927,0.0143014301430143,0.111466666666667,0.0055005500550055,0.141314131413141,0.0,0.0091743119266055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00260078023407022,0.0145137880986938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00957810718358039,0.0103568498769483,0.0039206076941926,0.0076975183200936,0.00766283524904215,0.00297544001210348,0.00142078983204721,0.00650780937124549,0.142487373737374,26.0,'yes'
0.0,0.0,0.0,0.0,0.0,0.0,0.228335625859697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1776,0.0,0.0,0.0,0.0,0.2664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113307469671778,0.0,0.0,0.00146255106672719,0.00110132158590308,0.0029040404040404,28.0,'yes'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0360951599671862,0.0,0.0108381057946918,0.0,0.0,0.00272355878347708,0.00100120144173008,0.00220959595959596,29.0,'yes'
0.0,0.0,0.0,0.0,0.065,0.0,0.0894085281980743,0.0,0.0,0.0,0.24904214559387,0.0672182006204757,0.0,0.0,0.0,0.0325,0.182072829131653,0.0,0.0693333333333333,0.287128712871287,0.117011701170117,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0470672682526661,0.0,0.00280189666851407,0.0,0.0,0.00153154788924194,0.00650780937124549,0.00808080808080808,30.0,'yes'
0.257709251101322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120992761116856,0.0,0.0,0.0,0.0,0.163865546218487,0.0,0.187733333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546218487394958,0.0,0.0,0.0,0.0,0.0,0.0,0.0272800049264117,0.0,0.0,8.76985928279619E-4,9.01081297557068E-4,0.00366161616161616,31.0,'yes'
0.0,0.0,0.594117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0360951599671862,0.0,0.0650286347681508,0.0,0.0,0.00264094416704494,0.00100120144173008,0.00265151515151515,32.0,'yes'
0.0,0.0,0.0,0.0,0.189,0.0459183673469388,0.0,0.0,0.0,0.0,0.0,0.0837642192347466,0.0,0.0,0.0,0.0135,0.0,0.0,0.1872,0.0,0.243024302430243,0.0,0.0,0.0216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00461443806398687,0.0,0.0,0.0151590871231051,0.0,3.5406264185202E-4,0.00100120144173008,0.00555555555555556,33.0,'yes'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531353135313531,0.2576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503081792437115,0.0,6.35497049477984E-4,4.0048057669203E-4,0.00101010101010101,34.0,'yes'
0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374037403740374,0.521072796934866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1088,0.0,0.0612061206120612,0.0,0.0,0.0,0.0326452232357177,0.0,0.0,0.0748074807480748,0.0,0.0,0.1088,0.0,0.0,0.0,0.034,0.0,0.197387518142235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453320264641019,0.0,0.0,0.0,0.00256559237403541,0.00290348418101722,0.0166035353535354,35.0,'yes'
0.0,0.0,0.501960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273066666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315832649712879,0.0,0.0475090830716177,0.0,0.0,0.00161325465274626,5.00600720865038E-4,0.00151515151515152,36.0,'yes'
0.0,0.0,0.0,0.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0994298745724059,0.0447087776866284,0.0,0.0268797339737669,0.0,0.0,0.00285247389922833,0.00110132158590308,0.00176767676767677,37.0,'yes'
0.0,0.0,0.0941176470588235,0.0,0.146,0.0,0.0660247592847318,0.0,0.0,0.0,0.0,0.100310237849018,0.0,0.0,0.0,0.024,0.135854341736695,0.0,0.1296,0.0,0.218721872187219,0.0,0.0880733944954128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224089635854342,0.0,0.0,0.0,0.0,0.00830598851517637,0.0,0.0150255557608227,0.0406463434949192,0.0,0.00402269632319564,0.00770925110132159,0.0150252525252525,38.0,'yes'
0.0,0.0336134453781513,0.0941176470588235,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.100310237849018,0.0,0.0,0.0,0.024,0.0,0.106710671067107,0.0778666666666667,0.0,0.0873087308730873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00820344544708778,0.0,0.0296508405690006,0.0,0.0,0.00190649114843395,0.00600720865038046,0.0116792929292929,39.0,'yes'
0.0,0.0287114845938375,0.325490196078431,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0423991726990693,0.0,0.0,0.0,0.0205,0.0,0.0913091309130913,0.110933333333333,0.0,0.112511251125113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019140989729225,0.0,0.0,0.0,0.0,0.00697292863002461,0.0,0.0230925549602808,0.0,0.0,0.00258828869723105,0.0120144173007609,0.0179292929292929,40.0,'yes'
0.066079295154185,0.0,0.0,0.0,0.061,0.156462585034014,0.0,0.220522052205221,0.0,0.0,0.0,0.031023784901758,0.275675675675676,0.0,0.0,0.0,0.0,0.033003300330033,0.1472,0.0,0.0549054905490549,0.0,0.055045871559633,0.0488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435413642960813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00522969647251846,0.0,0.0063735451690375,0.0344827586206897,0.0,0.00102768951429868,0.00290348418101722,0.0142045454545455,41.0,'yes'
